projectName,unitName,springFall,epShort,samplingStartDate,plotNo,pinNo,pinStatus,pinType,pinToSurface_mm,SMType,SMDepth_mm,SM_PreDepth_mm,SM_ConsumedDepth_mm,SM_PostDepth_mm,DuffType,pinToRemaining_mm,pinToSoil_mm,Duff_PreDepth_mm,Duff_ConsumedDepth_mm,Duff_PostDepth_mm
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,6,11,OK,W,0,LP,77,77,77,0,LP,289,334,257,212,45
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,6,13,OK,W,0,LP,153,153,153,0,LP,208,227,74,55,19
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,6,15,OK,W,0,LP,75,75,75,0,LP,152,166,91,77,14
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,7,1,OK,W,0,LP,52,52,2,50,LP,50,57,5,0,5
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,7,3,OK,W,0,LP,40,40,40,0,LP,113,138,98,73,25
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,7,5,OK,W,0,LP,32,32,32,0,LP,34,38,6,2,4
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,7,7,OK,W,0,LP,69,69,69,0,LP,103,120,51,34,17
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,7,9,OK,W,0,LP,67,67,67,0,LP,109,122,55,42,13
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,7,11,OK,W,0,LP,28,28,28,0,LP,40,49,21,12,9
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,7,13,OK,W,0,LP,53,53,53,0,LP,122,135,82,69,13
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,7,15,OK,W,0,LP,47,47,47,0,LP,68,71,24,21,3
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,8,1,OK,S,0,LP,80,80,2,78,ND,78,80,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,8,3,OK,S,0,LP,80,80,9,71,LP,71,89,9,0,9
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,8,5,OK,S,0,LP,50,50,3,47,ND,47,50,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,8,7,OK,S,0,LP,79,79,11,68,ND,68,81,2,0,2
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,8,9,OK,S,0,LP,83,83,4,79,LP,79,86,3,0,3
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,8,11,OK,S,0,LP,35,35,7,28,ND,28,35,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,8,13,OK,S,0,LP,49,49,49,0,LP,61,65,16,12,4
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,8,15,OK,S,0,LP,78,78,78,0,LP,133,133,55,55,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,9,1,OK,S,0,GR,30,30,0,30,ND,30,30,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,9,3,OK,S,0,GR,21,21,0,21,ND,21,21,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,9,5,OK,S,0,GR,35,35,0,35,ND,35,35,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,9,7,OK,S,0,NS,0,0,0,0,ND,0,0,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,9,9,OK,S,0,GR,35,35,3,32,GR,32,36,1,0,1
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,9,11,OK,S,0,LP,21,21,8,13,ND,13,21,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,9,13,OK,S,0,LP,2,2,0,2,ND,2,2,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,9,15,OK,S,0,LP,3,3,0,3,ND,3,3,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,10,1,OK,S,0,LP,2,2,0,2,ND,2,2,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,10,3,OK,S,0,LP,3,3,0,3,ND,3,3,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,10,5,OK,S,0,LP,4,4,0,4,ND,4,4,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,10,7,OK,S,0,NS,0,0,0,0,ND,0,0,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,10,9,OK,S,0,LP,19,19,10,9,ND,9,19,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,10,11,OK,S,0,LP,2,2,0,2,ND,2,2,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,10,13,OK,S,0,LP,2,2,0,2,ND,2,2,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,10,15,OK,S,0,LP,8,8,0,8,ND,8,8,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,11,1,OK,S,0,LP,4,4,0,4,ND,4,4,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,11,3,OK,S,0,LP,24,24,0,24,ND,24,24,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,11,5,OK,S,0,NS,0,0,0,0,ND,0,0,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,11,7,OK,S,0,LP,2,2,0,2,ND,2,2,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,11,9,OK,S,0,LP,96,96,0,96,ND,96,96,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,11,11,OK,S,0,NS,0,0,0,0,ND,0,0,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,11,13,OK,S,0,LP,6,6,0,6,ND,6,6,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,11,15,OK,S,0,NS,0,0,0,0,ND,0,0,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,12,1,OK,S,0,LP,52,52,52,0,LP,74,90,38,22,16
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,12,3,OK,S,0,LP,29,29,29,0,LP,47,65,36,18,18
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,12,5,OK,S,0,LP,31,31,31,0,LP,52,73,42,21,21
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,12,7,OK,S,0,LP,25,25,2,23,ND,23,25,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,12,9,OK,S,0,LP,78,78,78,0,LP,104,111,33,26,7
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,12,11,OK,S,0,LP,21,21,21,0,LP,82,99,78,61,17
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,12,13,OK,S,0,LP,1,1,0,1,ND,1,1,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,12,15,OK,S,0,LP,39,39,39,0,LP,42,49,10,3,7
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,13,1,OK,S,0,LP,49,49,14,35,ND,35,49,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,13,3,OK,S,0,LP,102,102,0,102,ND,102,102,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,13,5,OK,S,0,LP,79,79,6,73,ND,73,79,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,13,7,OK,S,0,LP,93,93,31,62,ND,62,93,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,13,9,NI,S,0,GR,34,34,34,0,ND,0,34,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,13,11,OK,S,0,LP,44,44,8,36,ND,36,44,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,13,13,OK,S,0,LP,63,63,17,46,ND,46,63,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,13,15,OK,S,0,LP,109,109,26,83,ND,83,109,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,15,1,OK,S,0,LP,32,32,7,25,ND,25,32,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,15,3,OK,S,0,LP,42,42,9,33,LP,33,43,1,0,1
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,15,5,OK,S,0,LP,14,14,11,3,ND,3,14,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,15,7,OK,S,0,LP,30,30,2,28,LP,28,32,2,0,2
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,15,9,OK,S,0,GR,98,98,2,96,ND,96,98,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,15,11,OK,S,0,LP,31,31,3,28,ND,28,31,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,15,13,OK,S,0,GR,25,25,25,0,GR,42,54,29,17,12
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,15,15,OK,S,0,LP,58,58,14,44,ND,44,58,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,16,1,OK,S,0,GR,92,92,4,88,GR,88,106,14,0,14
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,16,3,OK,S,0,LP,95,95,12,83,LP,83,96,1,0,1
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,16,5,OK,S,0,LP,71,71,55,16,LP,16,72,1,0,1
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,16,7,OK,S,0,LP,40,40,8,32,ND,32,40,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,16,9,OK,S,0,LP,108,108,33,75,ND,75,108,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,16,11,OK,S,0,LP,61,61,3,58,ND,58,61,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,16,13,OK,S,0,LP,66,66,22,44,ND,44,66,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,16,15,OK,S,0,LP,72,72,25,47,ND,47,72,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,17,1,OK,S,0,GR,46,46,4,42,GR,42,48,2,0,2
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,17,3,NI,S,0,GR,16,16,16,0,ND,0,16,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,17,5,OK,S,0,GR,45,45,0,45,ND,45,45,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,17,7,NI,S,0,GR,4,4,4,0,ND,0,4,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,17,9,NI,S,0,NS,0,0,0,0,ND,0,0,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,17,11,NI,S,0,LP,65,65,65,0,ND,0,65,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,17,13,OK,S,0,GR,33,33,0,33,ND,33,33,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,17,15,OK,S,0,GR,22,22,8,14,ND,14,29,7,0,7
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,18,1,OK,S,0,GR,38,38,13,25,ND,25,38,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,18,3,NI,S,0,NS,0,0,0,0,ND,0,0,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,18,5,OK,S,0,GR,79,79,7,72,ND,72,79,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,18,7,OK,S,0,GR,31,31,31,0,GR,36,50,19,5,14
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,18,9,OK,S,0,GR,52,52,5,47,ND,47,52,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,18,11,NI,S,0,GR,16,16,16,0,ND,0,16,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,18,13,NI,S,0,GR,20,20,20,0,ND,0,20,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,18,15,OK,S,0,GR,33,33,7,26,ND,26,33,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,19,1,OK,S,0,LP,84,84,15,69,ND,69,84,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,19,3,OK,S,0,LP,97,97,14,83,ND,83,97,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,19,5,PF,S,0,LP,78,78,78,0,LP,155,155,77,77,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,19,7,OK,S,0,LP,53,53,21,32,ND,32,53,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,19,9,OK,S,0,LP,44,44,14,30,ND,30,44,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,19,11,OK,S,0,LP,76,76,17,59,ND,59,76,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,19,13,PF,S,0,LP,96,96,96,0,LP,155,155,59,59,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,19,15,PF,S,0,LP,150,150,150,0,LP,155,155,5,5,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,20,1,NI,S,0,LP,25,25,25,0,ND,0,25,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,20,3,NI,S,0,LP,12,12,12,0,ND,0,12,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,20,5,NI,S,0,NS,0,0,0,0,ND,0,0,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,20,7,NI,S,0,LP,11,11,11,0,ND,0,11,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,20,9,NI,S,0,LP,16,16,16,0,ND,0,16,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,20,11,NI,S,0,LP,12,12,12,0,ND,0,12,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,20,13,NI,S,0,LP,16,16,16,0,ND,0,16,0,0,0
Washington DNR Pilot Project,Chumstick ZUI,Fall2016,PRE,9/12/2016,20,15,NI,S,0,LP,7,7,7,0,ND,0,7,0,0,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,1,1,OK,S,0,GR,21,21,19,2,LP,2,24,3,0,3
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,1,3,OK,S,0,LP,13,13,9,4,ND,4,13,0,0,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,1,5,OK,S,0,GR,14,14,13,1,WR,1,44,30,0,30
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,1,7,OK,S,0,GR,12,12,5,7,ND,7,14,2,0,2
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,1,9,NI,S,0,GR,10,10,10,0,LP,0,30,20,0,20
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,1,11,NI,S,0,NS,0,0,0,0,ND,0,0,0,0,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,1,13,OK,S,0,GR,22,22,22,0,ND,25,43,21,3,18
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,1,15,NI,S,0,NS,0,0,0,0,ND,0,0,0,0,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,2,1,OK,S,0,LP,18,18,9,9,LP,9,21,3,0,3
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,2,3,OK,S,0,LP,21,21,1,20,LP,20,32,11,0,11
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,2,5,OK,S,0,LP,16,16,6,10,LP,10,22,6,0,6
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,2,7,OK,S,0,LP,56,56,56,0,LP,59,59,3,3,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,2,9,OK,S,0,LP,21,21,3,18,ND,18,21,0,0,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,2,11,OK,S,0,LP,50,50,50,0,LP,67,67,17,17,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,2,13,OK,S,0,LP,19,19,8,11,ND,11,19,0,0,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,2,15,OK,S,0,LP,22,22,2,20,LP,20,26,4,0,4
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,3,1,OK,S,0,NS,0,0,0,0,ND,0,0,0,0,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,3,3,OK,S,0,LP,23,23,0,23,ND,23,23,0,0,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,3,5,OK,S,0,GR,11,11,11,0,LP,39,39,28,28,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,3,7,OK,S,0,LP,51,51,51,0,LP,59,59,8,8,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,3,9,OK,S,0,LP,14,14,14,0,LP,22,33,19,8,11
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,3,11,OK,S,0,NS,0,0,0,0,ND,0,0,0,0,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,3,13,OK,S,0,LP,55,55,55,0,LP,69,69,14,14,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,3,15,OK,S,0,LP,64,64,64,0,LP,80,80,16,16,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,4,1,OK,S,0,LP,24,24,0,24,ND,24,24,0,0,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,4,3,OK,S,0,LP,35,35,5,30,ND,30,35,0,0,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,4,5,OK,S,0,LP,21,21,6,15,ND,15,21,0,0,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,4,7,OK,S,0,LP,20,20,5,15,LP,15,31,11,0,11
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,4,9,OK,S,0,LP,37,37,37,0,LP,46,51,14,9,5
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,4,11,OK,S,0,LP,35,35,5,30,ND,30,35,0,0,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,4,13,OK,S,0,LP,30,30,4,26,ND,26,30,0,0,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,4,15,OK,S,0,LP,42,42,42,0,LP,52,52,10,10,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,5,1,OK,S,0,LP,21,21,21,0,LP,26,26,5,5,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,5,3,OK,S,0,GR,32,32,5,27,LP,27,40,8,0,8
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,5,5,OK,S,0,GR,15,15,3,12,ND,12,15,0,0,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,5,7,OK,S,0,GR,21,21,1,20,LP,20,25,4,0,4
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,5,9,OK,S,0,LP,28,28,3,25,ND,25,28,0,0,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,5,11,OK,S,0,LP,42,42,1,41,LP,41,54,12,0,12
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,5,13,OK,S,0,LP,18,18,0,18,ND,18,18,0,0,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,5,15,OK,S,0,LP,27,27,27,0,LP,41,41,14,14,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,6,1,OK,S,0,LP,14,14,14,0,LP,19,44,30,5,25
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,6,3,OK,S,0,LP,18,18,18,0,LP,20,39,21,2,19
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,6,5,OK,S,0,LP,26,26,13,13,LP,13,56,30,0,30
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,6,7,OK,S,0,LP,50,50,50,0,LP,54,68,18,4,14
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,6,9,OK,S,0,LP,21,21,15,6,LP,6,90,69,0,69
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,6,11,OK,S,0,LP,11,11,11,0,LP,19,50,39,8,31
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,6,13,OK,S,0,LP,20,20,13,7,LP,7,51,31,0,31
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,6,15,OK,S,0,LP,15,15,15,0,LP,0,62,47,0,47
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,7,1,OK,S,0,LP,12,12,12,0,LP,15,51,39,3,36
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,7,3,OK,S,0,LP,15,15,15,0,LP,50,50,35,35,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,7,5,OK,S,0,NS,0,0,0,0,LP,21,49,49,21,28
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,7,7,NI,S,0,LP,10,10,10,0,LP,0,27,17,0,17
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,7,9,OK,S,0,LP,28,28,11,17,LP,17,59,31,0,31
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,7,11,OK,S,0,LP,17,17,8,9,LP,9,61,44,0,44
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,7,13,OK,S,0,LP,26,26,4,22,LP,22,73,47,0,47
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,7,15,OK,S,0,LP,18,18,3,15,LP,15,81,63,0,63
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,8,1,OK,S,0,LP,37,37,37,0,LP,79,79,42,42,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,8,5,OK,S,0,LP,60,60,60,0,LP,106,106,46,46,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,8,7,OK,S,0,LP,36,36,10,26,LP,26,50,14,0,14
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,8,9,OK,S,0,LP,49,49,49,0,LP,51,90,41,2,39
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,8,11,OK,S,0,LP,26,26,26,0,LP,73,73,47,47,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,8,13,OK,S,0,LP,11,11,11,0,LP,102,102,91,91,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,8,15,OK,S,0,LP,39,39,39,0,LP,127,127,88,88,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,9,1,OK,S,0,LP,17,17,7,10,LP,10,33,16,0,16
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,9,3,OK,S,0,LP,21,21,15,6,LP,6,30,9,0,9
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,9,5,OK,S,0,LP,12,12,0,12,ND,12,12,0,0,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,9,7,OK,S,0,LP,11,11,1,10,LP,10,16,5,0,5
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,9,9,OK,S,0,LP,13,13,1,12,LP,12,20,7,0,7
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,9,11,OK,S,0,LP,11,11,9,2,LP,2,18,7,0,7
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,9,13,OK,S,0,LP,9,9,1,8,ND,8,9,0,0,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,9,15,NI,S,0,LP,22,22,22,0,ND,0,22,0,0,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,10,1,OK,S,0,LP,33,33,1,32,LP,32,42,9,0,9
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,10,3,OK,S,0,LP,13,13,13,0,LP,29,58,45,16,29
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,10,5,OK,S,0,LP,58,58,16,42,LP,42,88,30,0,30
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,10,7,OK,S,0,LP,19,19,19,0,LP,41,63,44,22,22
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,10,9,OK,S,0,LP,19,19,19,0,WR,137,137,118,118,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,10,11,OK,S,0,LP,13,13,13,0,LP,57,66,53,44,9
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,10,13,OK,S,0,LP,36,36,36,0,LP,41,41,5,5,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,10,15,OK,S,0,LP,33,33,4,29,LP,29,47,14,0,14
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,11,1,NI,S,0,GR,5,5,5,0,ND,0,5,0,0,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,11,3,NI,S,0,GR,6,6,6,0,ND,0,6,0,0,0
